,PLAYER,Pos,GP,G,A,PTS,PS,EV,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,CAP HIT,exchange cap
410,Colton Gillies,C,45,2,5,7,0.4,2,0,0,1,4,1,0,22,9.1,370,8:14,9,55,1,1,50.0,875000,582010.0
411,Patric Hörnqvist,RW,28,2,5,7,0.3,2,0,0,0,4,1,0,54,3.7,319,11:24,13,20,1,4,20.0,583333,157627.0
412,Derek Meech,D,41,2,5,7,0.2,2,0,0,0,4,1,0,44,4.5,412,10:03,19,36,0,2,0.0,483333,12124.0
413,Douglas Murray,D,75,0,7,7,2.9,0,0,0,0,7,0,0,56,0.0,1249,16:39,78,175,0,0,,550000,109126.0
414,Tom Preissing,D,22,3,4,7,1.1,1,2,0,0,1,3,0,40,7.5,368,16:45,21,15,0,0,,2750000,3310185.0
415,Gary Roberts,LW,30,4,3,7,0.1,2,2,0,1,1,2,0,32,12.5,349,11:39,3,38,1,1,50.0,1250000,1127645.0
416,Kurt Sauer,D,68,1,6,7,2.4,1,0,0,0,5,0,1,33,3.0,1402,20:37,121,91,0,1,0.0,1750000,1855158.0
417,Luca Sbisa,D,39,0,7,7,0.7,0,0,0,0,3,4,0,38,0.0,682,17:29,48,46,0,0,,875000,582010.0
418,Yan Stastny,C,34,3,4,7,-0.2,3,0,0,0,3,0,1,30,10.0,433,12:45,18,25,46,56,45.1,500000,36375.0
419,Nick Tarnasky,LW,45,1,6,7,0.2,1,0,0,0,6,0,0,38,2.6,330,7:20,19,82,0,1,0.0,525000,72751.0
420,Jim Vandermeer,D,45,1,6,7,1.5,1,0,0,0,6,0,0,31,3.2,721,16:01,28,85,0,0,,2300000,2655423.0
421,Mike Weaver,D,58,0,7,7,1.8,0,0,0,0,5,0,2,36,0.0,1001,17:16,81,43,0,0,,700000,327380.0
422,Daniel Winnik,C,49,3,4,7,0.0,3,0,0,0,4,0,0,66,4.5,641,13:04,27,79,51,84,37.8,523333,70325.0
423,Eric Brewer,D,28,1,5,6,0.6,0,1,0,0,3,2,0,49,2.0,703,25:07,57,40,0,0,,4250000,5492724.0
424,Chris Butler,D,47,2,4,6,2.5,2,0,0,1,4,0,0,36,5.6,786,16:43,60,37,0,0,,576667,147928.0
425,Ryan Craig,C,54,2,4,6,-0.5,2,0,0,0,4,0,0,64,3.1,555,10:16,29,60,110,112,49.5,787500,454695.0
426,Steve Downie,RW,29,3,3,6,0.4,3,0,0,1,3,0,0,26,11.5,244,8:26,7,41,5,15,25.0,585000,160052.0
427,Kurtis Foster,D,10,1,5,6,1.5,1,0,0,0,3,2,0,10,10.0,136,13:35,8,8,0,0,,1025000,800264.0
428,Jeff Hamilton,RW,15,3,3,6,0.6,3,0,0,1,3,0,0,30,10.0,194,12:57,5,6,3,8,27.3,475000,0.0
429,Jack Hillen,D,40,1,5,6,0.7,1,0,0,0,4,0,1,47,2.1,608,15:13,50,28,0,0,,875000,582010.0
430,Kent Huskins,D,33,2,4,6,1.8,2,0,0,0,4,0,0,20,10.0,620,18:47,47,29,0,1,0.0,625000,218253.0
431,Martins Karsums,RW,24,1,5,6,-0.1,1,0,0,0,4,1,0,28,3.6,269,11:11,11,47,2,1,66.7,766667,424383.0
432,Jamie McGinn,LW,35,4,2,6,0.3,3,1,0,1,2,0,0,27,14.8,312,8:55,7,50,6,1,85.7,681667,300705.0
433,Christoph Schubert,LW,50,3,3,6,-0.4,2,1,0,0,2,1,0,57,5.3,680,13:36,43,108,0,0,,883333,594135.0
434,Brandon Sutter,C,50,1,5,6,0.0,1,0,0,0,5,0,0,57,1.8,441,8:50,18,37,128,204,38.6,875000,582010.0
435,Radim Vrbata,RW,18,3,3,6,0.4,2,1,0,0,3,0,0,41,7.3,256,14:13,5,3,1,2,33.3,3000000,3673941.0
436,Karl Alzner,D,30,1,4,5,0.9,1,0,0,0,4,0,0,31,3.2,583,19:25,54,23,0,0,,875000,582010.0
437,Brian Boyle,C,28,4,1,5,0.2,4,0,0,1,1,0,0,36,11.1,284,10:08,8,66,102,123,45.3,750000,400132.0
438,Derek Dorsett,RW,52,4,1,5,0.1,4,0,0,1,1,0,0,59,6.8,462,8:53,15,116,4,5,44.4,496667,31526.0
439,Brett Festerling,D,40,0,5,5,1.5,0,0,0,0,5,0,0,15,0.0,667,16:40,36,89,0,0,,476667,2425.0
440,Darcy Hordichuk,LW,73,4,1,5,0.2,4,0,0,0,1,0,0,26,15.4,404,5:32,8,110,1,0,100.0,775000,436507.0
441,Ryan O'Byrne,D,37,0,5,5,0.5,0,0,0,0,5,0,0,14,0.0,559,15:06,41,77,0,0,,941667,679012.0
442,Cal O'Reilly,C,11,3,2,5,0.7,3,0,0,0,2,0,0,6,50.0,139,12:36,2,0,35,53,39.8,500000,36375.0
443,Colton Orr,RW,82,1,4,5,-0.7,1,0,0,0,4,0,0,40,2.5,532,6:29,14,133,4,12,25.0,537500,90939.0
444,Brad Richardson,RW,31,0,5,5,-0.2,0,0,0,0,5,0,0,37,0.0,335,10:48,4,26,52,43,54.7,587500,163690.0
445,Tyler Sloan,D,26,1,4,5,1.2,1,0,0,0,4,0,0,8,12.5,433,16:39,50,33,0,0,,475000,0.0
446,Vladimír Sobotka,C,25,1,4,5,-0.3,1,0,0,0,4,0,0,19,5.3,264,10:33,7,48,30,22,57.7,583333,157627.0
447,Donald Brashear,LW,63,1,3,4,-0.7,1,0,0,1,3,0,0,43,2.3,520,8:15,8,119,0,0,,1200000,1054894.0
448,Mike Brown,RW,48,2,2,4,-0.4,2,0,0,2,2,0,0,44,4.5,391,8:08,12,85,0,6,0.0,522500,69113.0
449,Jonathan Ericsson,D,19,1,3,4,0.6,1,0,0,0,3,0,0,25,4.0,336,17:40,12,28,0,0,,900000,618386.0
450,John Erskine,D,52,0,4,4,1.0,0,0,0,0,3,0,1,50,0.0,873,16:48,76,128,0,0,,537500,90939.0
451,Mark Fistric,D,36,0,4,4,0.9,0,0,0,0,4,0,0,35,0.0,574,15:57,44,114,0,0,,725000,363756.0
452,Denis Gauthier,D,65,2,2,4,1.3,2,0,0,0,2,0,0,36,5.6,945,14:32,104,182,0,0,,2100000,2364417.0
453,Eric Godard,RW,71,2,2,4,-0.1,2,0,0,0,2,0,0,20,10.0,289,4:04,12,37,1,0,100.0,750000,400132.0
454,Cam Janssen,RW,56,1,3,4,-0.1,1,0,0,0,3,0,0,22,4.5,281,5:01,2,66,0,2,0.0,550000,109126.0
455,Ryan Parent,D,31,0,4,4,1.0,0,0,0,0,4,0,0,9,0.0,564,18:12,39,33,0,0,,821667,504409.0
456,Wayne Primeau,C,24,0,4,4,-0.2,0,0,0,0,4,0,0,22,0.0,249,10:23,13,15,115,102,53.0,1400000,1345899.0
457,Jody Shelley,LW,70,2,2,4,-0.3,2,0,0,1,2,0,0,44,4.5,433,6:11,7,125,3,4,42.9,725000,363756.0
458,Matt Smaby,D,43,0,4,4,0.1,0,0,0,0,4,0,0,28,0.0,821,19:05,68,122,1,0,100.0,791667,460758.0
459,Nate Thompson,C,43,2,2,4,-0.7,1,0,1,0,2,0,0,56,3.6,520,12:05,41,83,216,213,50.3,500000,36375.0
460,Derek Boogaard,LW,51,0,3,3,0.1,0,0,0,0,3,0,0,13,0.0,255,5:00,4,62,0,0,,875000,582010.0
461,Kyle Chipchura,C,13,0,3,3,-0.2,0,0,0,0,3,0,0,5,0.0,134,10:18,3,8,47,60,43.9,942800,680661.0
462,Davis Drewiske,D,17,0,3,3,0.9,0,0,0,0,2,1,0,21,0.0,294,17:19,30,10,0,0,,525000,72751.0
463,Chris Gratton,C,24,0,3,3,-0.2,0,0,0,0,3,0,0,20,0.0,253,10:32,4,37,134,95,58.5,1250000,1127645.0
464,Josh Gratton,LW,19,1,2,3,0.1,1,0,0,0,2,0,0,14,7.1,119,6:14,0,20,0,0,,550000,109126.0
465,Niklas Hjalmarsson,D,21,1,2,3,1.0,1,0,0,0,1,0,1,15,6.7,315,14:59,22,15,0,0,,643333,244928.0
466,Dustin Jeffrey,C,14,1,2,3,0.3,1,0,0,0,2,0,0,18,5.6,151,10:47,3,8,43,60,41.7,508333,48500.0
467,Jesse Joensuu,LW,7,1,2,3,0.2,1,0,0,0,1,1,0,9,11.1,85,12:06,2,7,0,0,,618333,208553.0
468,Trevor Lewis,C,6,1,2,3,0.3,1,0,0,0,2,0,0,10,10.0,70,11:36,4,4,1,3,25.0,821667,504409.0
469,Matt Pelech,D,5,0,3,3,0.4,0,0,0,0,3,0,0,4,0.0,66,13:16,3,5,0,0,,850000,545634.0
470,Joel Perrault,C,7,2,1,3,0.5,2,0,0,0,0,1,0,15,13.3,90,12:52,2,5,34,42,44.7,587500,163690.0
471,Brian Pothier,D,9,1,2,3,0.5,1,0,0,1,1,1,0,8,12.5,149,16:35,9,9,0,0,,2500000,2946428.0
472,Brandon Prust,RW,36,1,2,3,-0.4,1,0,0,1,2,0,0,23,4.3,269,7:28,9,24,17,14,54.8,500000,36375.0
473,Rob Schremp,C,4,0,3,3,0.3,0,0,0,0,3,0,0,3,0.0,54,13:35,0,3,1,1,50.0,841667,533510.0
474,Brad Staubitz,RW,35,1,2,3,0.1,1,0,0,1,2,0,0,22,4.5,218,6:13,3,56,0,2,0.0,464167,-15762.0
475,Tyson Strachan,D,30,0,3,3,1.5,0,0,0,0,3,0,0,21,0.0,403,13:26,24,23,0,0,,575000,145502.0
476,Tom Wandell,C,14,1,2,3,0.1,1,0,0,0,2,0,0,23,4.3,156,11:09,6,6,58,55,51.3,560000,123677.0
477,Craig Weller,RW,36,1,2,3,0.0,0,1,0,0,2,0,0,27,3.7,250,6:57,12,61,0,5,0.0,600000,181878.0
478,Wade Belak,RW,53,0,2,2,-0.3,0,0,0,0,2,0,0,19,0.0,278,5:15,6,57,0,0,,650000,254629.0
479,Jamie Heward,D,13,0,2,2,0.2,0,0,0,0,0,2,0,11,0.0,154,11:49,15,5,0,0,,475000,0.0
480,Ryan Hollweg,LW,25,0,2,2,-0.4,0,0,0,0,2,0,0,12,0.0,162,6:28,4,37,1,2,33.3,512500,54563.0
481,Georges Laraque,RW,33,0,2,2,-0.5,0,0,0,0,2,0,0,15,0.0,252,7:39,5,42,0,1,0.0,1500000,1491402.0
482,Mike Lundin,D,25,0,2,2,0.2,0,0,0,0,2,0,0,8,0.0,416,16:39,43,6,0,1,0.0,687500,309193.0
483,Shawn Matthias,C,16,0,2,2,-0.2,0,0,0,0,2,0,0,11,0.0,147,9:10,2,8,46,45,50.5,773333,434082.0
484,Brendan Mikkelson,D,34,0,2,2,0.6,0,0,0,0,2,0,0,19,0.0,474,13:56,22,19,0,0,,615000,203703.0
485,Chris Porter,C,6,1,1,2,0.2,1,0,0,0,1,0,0,7,14.3,63,10:32,3,3,1,2,33.3,875000,582010.0
486,Corey Potter,D,5,1,1,2,0.3,1,0,0,0,1,0,0,4,25.0,66,13:15,8,4,0,0,,542500,98214.0
487,Peter Regin,C,11,1,1,2,0.1,1,0,0,1,1,0,0,7,14.3,116,10:32,3,9,41,36,53.2,607500,192791.0
488,Jaime Sifers,D,23,0,2,2,0.0,0,0,0,0,1,1,0,25,0.0,295,12:50,23,29,0,0,,505000,43650.0
489,Brent Sopel,D,23,1,1,2,0.2,1,0,0,1,1,0,0,15,6.7,318,13:49,45,14,0,0,,2333333,2703923.0
490,Ivan Vishnevskiy,D,3,0,2,2,0.3,0,0,0,0,0,2,0,9,0.0,59,19:33,1,1,0,0,,821667,504409.0
491,Noah Welch,D,40,1,1,2,-0.1,1,0,0,0,1,0,0,22,4.5,438,10:56,34,51,0,0,,650000,254629.0
492,Bryan Allen,D,2,0,1,1,0.3,0,0,0,0,1,0,0,5,0.0,54,27:11,7,5,0,0,,2900000,3528439.0
493,Niclas Bergfors,RW,8,1,0,1,0.1,1,0,0,0,0,0,0,6,16.7,46,5:48,0,0,0,0,,511667,53351.0
494,Paul Bissonnette,LW,15,0,1,1,0.0,0,0,0,0,1,0,0,4,0.0,53,3:31,0,15,0,0,,500000,36375.0
495,Alexandre Bolduc,C,7,0,1,1,0.1,0,0,0,0,1,0,0,7,0.0,51,7:20,0,4,5,8,38.5,527500,76388.0
496,Chris Bourque,LW,8,1,0,1,0.1,1,0,0,0,0,0,0,11,9.1,78,9:46,2,8,0,0,,625000,218253.0
497,Wade Brookbank,LW,27,1,0,1,0.1,1,0,0,0,0,0,0,8,12.5,67,2:30,6,15,0,0,,475000,0.0
498,Jeremy Colliton,C,6,0,1,1,-0.1,0,0,0,0,1,0,0,4,0.0,66,11:03,5,18,45,25,64.3,605000,189153.0
499,Patrick Dwyer,RW,13,1,0,1,-0.1,1,0,0,0,0,0,0,9,11.1,111,8:34,6,16,5,7,41.7,500000,36375.0
500,Nathan Gerbe,C,10,0,1,1,0.0,0,0,0,0,0,1,0,24,0.0,136,13:37,0,11,1,0,100.0,850000,545634.0
501,Matt Halischuk,RW,1,0,1,1,0.0,0,0,0,0,1,0,0,0,,10,9:47,0,0,0,0,,587500,163690.0
502,Jay Harrison,D,7,0,1,1,0.0,0,0,0,0,1,0,0,6,0.0,121,17:16,8,8,0,0,,475000,0.0
503,Darren Helm,C,16,0,1,1,-0.6,0,0,0,0,1,0,0,29,0.0,199,12:26,4,37,74,58,56.1,597833,178725.0
504,Doug Janik,D,15,0,1,1,0.0,0,0,0,0,1,0,0,1,0.0,154,10:18,16,8,0,0,,500000,36375.0
505,Pierre-Luc Letourneau-Leblond,RW,8,0,1,1,0.2,0,0,0,0,1,0,0,3,0.0,39,4:51,1,12,0,0,,471667,-4849.0
506,Matt Moulson,LW,7,1,0,1,-0.1,1,0,0,1,0,0,0,6,16.7,101,14:30,4,2,0,0,,522500,69113.0
507,Lawrence Nycholat,D,19,0,1,1,0.4,0,0,0,0,1,0,0,9,0.0,188,9:55,8,11,0,0,,550000,109126.0
508,Andrew Peters,LW,28,0,1,1,-0.2,0,0,0,0,1,0,0,10,0.0,113,4:01,2,10,0,1,0.0,525000,72751.0
509,Alex Pietrangelo,D,8,0,1,1,0.3,0,0,0,0,0,1,0,7,0.0,132,16:31,2,3,0,0,,875000,582010.0
510,Joel Rechlicz,RW,17,0,1,1,-0.1,0,0,0,0,1,0,0,7,0.0,83,4:52,3,25,0,0,,525000,72751.0
511,Aaron Rome,D,8,0,1,1,0.3,0,0,0,0,1,0,0,7,0.0,124,15:28,8,12,0,0,,544500,101124.0
512,Raymond Sawada,RW,5,1,0,1,0.1,1,0,0,0,0,0,0,2,50.0,43,8:42,1,12,0,0,,687500,309193.0
513,David Schlemko,D,3,0,1,1,0.0,0,0,0,0,0,1,0,3,0.0,58,19:16,3,6,0,0,,516667,60626.0
514,John Scott,D,20,0,1,1,0.4,0,0,0,0,1,0,0,6,0.0,185,9:14,21,17,0,0,,522500,69113.0
515,Jack Skille,RW,8,1,0,1,-0.1,1,0,0,0,0,0,0,14,7.1,76,9:26,0,9,0,0,,850000,545634.0
516,Jason Smith,D,63,1,0,1,1.4,1,0,0,1,0,0,0,53,1.9,1105,17:32,148,123,0,1,0.0,2600000,3091931.0
517,Trevor Smith,C,7,1,0,1,0.0,1,0,0,0,0,0,0,7,14.3,83,11:48,7,8,6,3,66.7,685000,305555.0
518,Brett Sutter,LW,4,1,0,1,0.1,1,0,0,0,0,0,0,6,16.7,32,8:04,0,1,0,1,0.0,528333,77600.0
519,Ole-Kristian Tollefsen,D,19,0,1,1,0.0,0,0,0,0,1,0,0,12,0.0,196,10:20,11,25,0,0,,675000,291005.0
520,Petr Vrána,C,16,1,0,1,-0.2,1,0,0,0,0,0,0,6,16.7,110,6:54,2,0,15,21,41.7,475000,0.0
521,Yannick Weber,D,3,0,1,1,0.1,0,0,0,0,0,1,0,6,0.0,45,15:06,1,4,0,0,,612500,200066.0
522,Ty Wishart,D,5,0,1,1,0.1,0,0,0,0,1,0,0,2,0.0,51,10:07,4,3,0,0,,788333,455907.0
523,Justin Abdelkader,LW,2,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,19,9:18,0,3,4,3,57.1,740000,385582.0
524,Artem Anisimov,C,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,9,9:27,0,0,2,3,40.0,821667,504409.0
525,Mikael Backlund,C,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,11,10:44,0,0,2,5,28.6,875000,582010.0
526,Cody Bass,C,12,0,0,0,-0.2,0,0,0,0,0,0,0,5,0.0,68,5:41,2,25,21,29,42.0,511667,53351.0
527,Jay Beagle,C,3,0,0,0,-0.2,0,0,0,0,0,0,0,5,0.0,23,7:36,0,5,5,8,38.5,687500,309193.0
528,Matt Beleskey,LW,2,0,0,0,0.0,0,0,0,0,0,0,0,0,,22,11:10,0,0,0,2,0.0,583333,157627.0
529,Troy Bodie,RW,4,0,0,0,-0.1,0,0,0,0,0,0,0,5,0.0,33,8:09,0,6,1,1,50.0,500000,36375.0
530,Johnny Boychuk,D,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,15,14:48,1,3,0,0,,500000,36375.0
531,Zach Boychuk,C,2,0,0,0,0.0,0,0,0,0,0,0,0,0,,24,12:03,0,4,0,1,0.0,875000,582010.0
532,Tim Brent,C,2,0,0,0,0.0,0,0,0,0,0,0,0,0,,17,8:21,1,4,5,5,50.0,525000,72751.0
533,Matt Carkner,RW,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,4,4:08,0,2,0,0,,500000,36375.0
534,Brett Carson,D,5,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,79,15:44,5,6,0,0,,508333,48500.0
535,Taylor Chorney,D,2,0,0,0,-0.3,0,0,0,0,0,0,0,0,,31,15:43,6,0,0,0,,735000,378306.0
536,Kris Chucko,RW,2,0,0,0,0.0,0,0,0,0,0,0,0,0,,14,7:02,0,1,0,1,0.0,984200,740899.0
537,Kyle Cumiskey,D,6,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,51,8:32,3,2,0,0,,491667,24250.0
538,Jason Garrison,D,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,12,11:57,1,1,0,0,,875000,582010.0
539,Tanner Glass,LW,3,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,20,6:45,1,5,1,0,100.0,520000,65476.0
540,Andrew Gordon,RW,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,7,7:12,0,1,0,0,,606667,191578.0
541,Nate Guenin,D,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,13,13:25,1,0,0,0,,550000,109126.0
542,Matt Hendricks,C,4,0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,34,8:30,1,8,0,1,0.0,500000,36375.0
543,Josh Hennessy,C,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,14,13:40,0,1,2,5,28.6,500000,36375.0
544,Derek Joslin,D,12,0,0,0,-0.1,0,0,0,0,0,0,0,9,0.0,136,11:22,8,11,0,0,,516667,60626.0
545,Tim Kennedy,LW,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,11,11:04,0,1,0,1,0.0,635000,232804.0
546,Grant Lewis,D,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,15,15:29,0,0,0,0,,587500,163690.0
547,Ben Lovejoy,D,2,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,24,11:53,1,1,0,0,,637500,236441.0
548,Andrew MacDonald,D,3,0,0,0,0.2,0,0,0,0,0,0,0,1,0.0,31,10:10,3,0,0,0,,483333,12124.0
549,Derek MacKenzie,C,1,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,7,7:15,0,1,2,2,50.0,550000,109126.0
550,Ben Maxwell,C,7,0,0,0,-0.2,0,0,0,0,0,0,0,2,0.0,69,9:55,1,2,20,33,37.7,710000,341931.0
551,Kenndal McArdle,LW,3,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,23,7:30,1,3,0,0,,823333,506833.0
552,Brian McGrattan,RW,5,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,28,5:31,0,2,0,0,,605000,189153.0
553,Michel Ouellet,RW,3,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,29,9:39,2,3,0,1,0.0,1250000,1127645.0
554,Patrick Rissmiller,LW,2,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,18,9:13,0,5,0,0,,1000000,763888.0
555,Mike Santorelli,C,7,0,0,0,-0.3,0,0,0,0,0,0,0,11,0.0,86,12:15,1,3,21,26,44.7,591667,169753.0
556,Michael Sauer,D,3,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,28,9:21,3,2,0,0,,590000,167328.0
557,Tim Sestito,LW,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,6,5:53,0,3,1,1,50.0,487500,18187.0
558,Zack Smith,C,1,0,0,0,0.0,0,0,0,0,0,0,0,0,,7,7:01,0,1,0,1,0.0,558333,121251.0
559,Ryan Vesce,RW,10,0,0,0,-0.2,0,0,0,0,0,0,0,11,0.0,97,9:45,6,7,30,34,46.9,475000,0.0
560,Jason Ward,RW,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,10,9:31,0,2,0,0,,675000,291005.0
561,Mike Weber,D,7,0,0,0,-0.1,0,0,0,0,0,0,0,2,0.0,99,14:10,8,16,0,0,,558333,121251.0
562,Kevin Westgarth,RW,9,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,45,5:02,1,7,0,1,0.0,560000,123677.0
563,Mike York,LW,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,13,13:15,0,1,0,0,,750000,400132.0
