Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
319,Matt Frattin,25,TOR,RW,25,7,6,13,6,4,1.9,7,0,0,3,6,0,0,42,16.7,331,13:14,11,55,5,3,62.5,frattma01
320,Tom Gilbert,30,MIN,D,43,3,10,13,-11,18,2.0,2,1,0,0,7,3,0,36,8.3,831,19:19,57,24,0,0,,gilbeto01
321,Ron Hainsey,31,WPG,D,47,0,13,13,-8,10,1.5,0,0,0,0,12,1,0,52,0.0,1074,22:52,123,36,0,0,,hainsro01
322,Ryan Kesler,28,VAN,C,17,4,9,13,-5,12,1.2,2,2,0,1,6,3,0,36,11.1,322,18:57,13,30,174,129,57.4,keslery01
323,Jakub Kindl,25,DET,D,41,4,9,13,15,28,4.1,3,1,0,2,7,2,0,76,5.3,761,18:33,33,46,0,0,,kindlja01
324,Marcus Krüger,22,CHI,C,47,4,9,13,3,24,0.8,4,0,0,2,7,2,0,50,8.0,666,14:10,29,12,228,265,46.2,krugema01
325,Stéphane Robidas,35,DAL,D,48,1,12,13,2,56,2.5,1,0,0,0,8,4,0,46,2.2,1067,22:14,93,136,0,0,,robidst01
326,Jaden Schwartz,20,STL,C,45,7,6,13,-4,4,1.2,7,0,0,1,6,0,0,50,14.0,561,12:28,18,34,15,12,55.6,schwaja01
327,Drew Shore,22,FLA,C,43,3,10,13,-10,14,0.4,1,1,1,1,8,2,0,96,3.1,680,15:48,18,37,212,231,47.9,shoredr01
328,Ryan Smyth,36,EDM,LW,47,2,11,13,-5,40,0.3,1,0,1,0,10,1,0,69,2.9,722,15:22,24,41,87,115,43.1,smythry01
329,Nick Spaling,24,NSH,C,47,9,4,13,-10,18,0.8,8,1,0,2,2,1,1,57,15.8,745,15:52,21,38,223,259,46.3,spalini01
330,Ryan Whitney,29,EDM,D,34,4,9,13,-7,23,2.0,4,0,0,0,2,7,0,30,13.3,628,18:29,55,16,0,0,,whitnry01
331,Tommy Wingels,24,SJS,C,42,5,8,13,-9,26,0.8,4,0,1,0,7,1,0,69,7.2,598,14:14,32,115,4,12,25.0,wingeto01
332,Keith Aucoin,34,NYI,C,41,6,6,12,-1,4,1.1,5,1,0,1,6,0,0,50,12.0,512,12:30,21,33,167,177,48.5,aucoike01
333,Kevin Bieksa,31,VAN,D,36,6,6,12,6,48,3.3,4,2,0,1,5,1,0,77,7.8,790,21:56,50,60,0,0,,biekske01
334,Eric Brewer,33,TBL,D,48,4,8,12,3,30,2.3,3,1,0,1,8,0,0,56,7.1,985,20:31,94,88,0,0,,breweer01
335,Kyle Brodziak,28,MIN,C,48,8,4,12,-18,20,0.1,6,1,1,1,3,1,0,88,9.1,833,17:21,18,54,377,386,49.4,brodzky01
336,Blake Comeau,26,TOT,RW,42,6,6,12,-4,20,1.0,5,0,1,1,6,0,0,48,12.5,511,12:10,12,95,40,46,46.5,comeabl01
337,Erik Condra,26,OTT,RW,48,4,8,12,3,34,0.9,4,0,0,0,8,0,0,73,5.5,632,13:10,32,12,8,13,38.1,condrer01
338,Alexei Emelin,26,MTL,D,38,3,9,12,2,33,2.4,3,0,0,0,9,0,0,33,9.1,747,19:40,47,109,0,0,,emelial01
339,Shawn Horcoff,34,EDM,C,31,7,5,12,8,24,1.6,4,3,0,1,4,1,0,41,17.1,523,16:51,20,24,245,255,49.0,horcosh01
340,Matt Irwin,25,SJS,D,38,6,6,12,-1,10,3.0,2,4,0,0,5,1,0,79,7.6,726,19:06,65,39,0,0,,irwinma01
341,Barret Jackman,31,STL,D,46,3,9,12,6,39,3.5,3,0,0,0,9,0,0,39,7.7,889,19:19,89,70,0,0,,jackmba01
342,Ryan Johansen,20,CBJ,C,40,5,7,12,-7,12,0.6,5,0,0,2,6,1,0,84,6.0,643,16:05,14,42,272,257,51.4,johanry01
343,Andrei Loktionov,22,NJD,C,28,8,4,12,-2,4,1.7,7,1,0,0,2,2,0,47,17.0,399,14:15,8,6,80,126,38.8,loktian01
344,Andrew MacDonald,26,NYI,D,48,3,9,12,-2,20,2.4,2,1,0,1,7,2,0,45,6.7,1129,23:31,123,26,0,0,,macdoan01
345,Cody McLeod,28,COL,LW,48,8,4,12,4,83,1.3,8,0,0,0,3,1,0,79,10.1,628,13:05,17,106,7,10,41.2,mcleoco01
346,Chris Neil,33,OTT,RW,48,4,8,12,0,144,0.8,4,0,0,3,5,3,0,87,4.6,665,13:52,10,206,3,3,50.0,neilch01
347,Johnny Oduya,31,CHI,D,48,3,9,12,12,10,3.3,3,0,0,0,7,1,1,52,5.8,985,20:31,79,24,0,0,,oduyajo01
348,Jeff Petry,25,EDM,D,48,3,9,12,1,29,2.9,2,0,1,0,9,0,0,66,4.5,1052,21:55,86,112,0,1,0.0,petryje01
349,Michal Rozsíval,34,CHI,D,27,0,12,12,18,14,3.2,0,0,0,0,11,0,1,13,0.0,489,18:07,28,44,0,2,0.0,rozsimi01
350,Rob Scuderi,34,LAK,D,48,1,11,12,-6,4,2.1,1,0,0,0,10,0,1,33,3.0,1046,21:47,66,30,0,1,0.0,scudero01
351,Andrej Sekera,26,BUF,D,37,2,10,12,-2,4,1.9,2,0,0,0,9,0,1,33,6.1,785,21:12,73,30,0,0,,sekeran01
352,Jack Skille,25,FLA,RW,40,3,9,12,-9,11,0.5,3,0,0,0,9,0,0,69,4.3,533,13:19,15,96,8,8,50.0,skillja01
353,Craig Smith,23,NSH,C,44,4,8,12,-11,20,0.3,2,2,0,0,3,5,0,83,4.8,610,13:51,13,39,79,121,39.5,smithcr01
354,Jonas Brodin,19,MIN,D,45,2,9,11,3,10,3.2,1,1,0,0,8,1,0,51,3.9,1045,23:13,60,17,0,0,,brodijo01
355,Bobby Butler,25,TOT,LW,34,4,7,11,-8,4,0.8,3,1,0,0,4,3,0,41,9.8,367,10:48,4,15,2,3,40.0,butlebo01
356,Brian Flynn,24,BUF,RW,26,6,5,11,6,0,1.5,5,0,1,1,5,0,0,49,12.2,382,14:41,20,10,24,36,40.0,flynnbr01
357,Cam Fowler,21,ANA,D,37,1,10,11,-4,4,1.5,0,1,0,0,5,5,0,50,2.0,756,20:26,41,19,0,0,,fowleca01
358,Matt Halischuk,24,NSH,RW,36,5,6,11,1,10,1.1,5,0,0,1,6,0,0,51,9.8,430,11:57,21,33,2,4,33.3,halisma01
359,Scott Hartnell,30,PHI,RW,32,8,3,11,-5,70,1.1,4,4,0,1,2,1,0,74,10.8,508,15:52,21,68,3,1,75.0,hartnsc01
360,Milan Hejduk,36,COL,RW,29,4,7,11,-7,0,0.7,2,2,0,0,6,1,0,41,9.8,381,13:09,8,6,2,4,33.3,hejdumi01
361,Zack Kassian,22,VAN,RW,39,7,4,11,-7,51,0.9,5,2,0,1,3,1,0,49,14.3,526,13:29,4,70,6,8,42.9,kassiza01
362,Tyler Kennedy,26,PIT,C,46,6,5,11,-6,19,0.5,5,1,0,1,3,2,0,100,6.0,573,12:28,9,41,13,16,44.8,kennety01
363,Rob Klinkhammer,26,PHX,LW,22,5,6,11,7,10,1.6,4,1,0,1,6,0,0,34,14.7,269,12:14,6,65,2,0,100.0,klinkro01
364,Lauri Korpikoski,26,PHX,LW,36,6,5,11,-3,12,0.6,5,1,0,0,4,1,0,83,7.2,616,17:07,27,71,6,10,37.5,korpila01
365,John-Michael Liles,32,TOR,D,32,2,9,11,-1,4,1.8,2,0,0,0,8,1,0,47,4.3,601,18:46,52,45,0,1,0.0,lilesjo01
366,Matt Martin,23,NYI,LW,48,4,7,11,-2,63,0.6,3,1,0,1,7,0,0,67,6.0,572,11:54,22,234,6,12,33.3,martima02
367,Marc Methot,27,OTT,D,47,2,9,11,2,31,3.1,2,0,0,0,8,1,0,53,3.8,1045,22:14,81,130,0,0,,methoma01
368,Derek Morris,34,PHX,D,39,0,11,11,-6,36,1.3,0,0,0,0,8,3,0,68,0.0,834,21:24,69,92,0,0,,morride01
369,Eric Nystrom,29,DAL,LW,48,7,4,11,-3,61,0.6,6,0,1,3,4,0,0,49,14.3,689,14:21,26,122,15,11,57.7,nystrer01
370,Taylor Pyatt,31,NYR,LW,48,6,5,11,5,6,1.1,5,1,0,0,4,1,0,56,10.7,629,13:06,28,85,4,6,40.0,pyattta01
371,Luke Schenn,23,PHI,D,47,3,8,11,3,34,3.0,3,0,0,0,8,0,0,81,3.7,1028,21:52,102,187,0,0,,schenlu01
372,Marc Staal,26,NYR,D,21,2,9,11,4,14,2.3,1,1,0,0,7,2,0,20,10.0,513,24:27,36,47,0,0,,staalma01
373,Sven Baertschi,20,CGY,LW,20,3,7,10,0,6,1.0,3,0,0,0,7,0,0,28,10.7,268,13:24,5,12,1,0,100.0,baertsv01
374,André Benoit,29,OTT,D,33,3,7,10,-3,8,2.0,2,1,0,2,6,1,0,50,6.0,542,16:25,54,29,0,0,,benoian01
375,T.J. Brennan,23,TOT,D,29,3,7,10,-9,8,1.3,2,1,0,0,4,3,0,42,7.1,484,16:41,32,31,0,0,,brenntj01
376,Alexander Burmistrov,21,WPG,C,44,4,6,10,0,14,0.3,4,0,0,0,6,0,0,55,7.3,688,15:38,16,106,142,159,47.2,burmial01
377,Cal Clutterbuck,25,MIN,RW,42,4,6,10,-5,27,0.4,4,0,0,1,5,0,1,87,4.6,577,13:44,17,155,1,1,50.0,cluttca01
378,Emerson Etem,20,ANA,RW,38,3,7,10,7,9,0.9,3,0,0,0,5,0,2,48,6.3,436,11:28,20,43,2,3,40.0,etemem01
379,Michael Frolík,24,CHI,C,45,3,7,10,5,8,0.6,3,0,0,1,7,0,0,98,3.1,563,12:31,23,32,15,25,37.5,frolimi01
380,Ryan Garbutt,27,DAL,C,36,3,7,10,1,32,0.8,3,0,0,0,7,0,0,59,5.1,357,9:55,9,67,7,10,41.2,garbury01
381,Nathan Gerbe,25,BUF,C,42,5,5,10,-3,14,0.6,4,0,1,0,5,0,0,64,7.8,525,12:30,8,32,0,1,0.0,gerbena01
382,Travis Hamonic,22,NYI,D,48,3,7,10,-8,28,1.7,2,1,0,1,4,2,1,83,3.6,1095,22:48,109,59,0,0,,hamontr01
383,Jay Harrison,30,CAR,D,47,3,7,10,-10,51,1.1,3,0,0,2,6,1,0,54,5.6,936,19:54,110,83,0,0,,harrija01
384,Jan Hejda,34,COL,D,46,1,9,10,-3,28,1.7,1,0,0,1,9,0,0,50,2.0,906,19:42,102,96,0,1,0.0,hejdaja01
385,Niklas Hjalmarsson,25,CHI,D,46,2,8,10,15,22,3.2,2,0,0,0,8,0,0,43,4.7,962,20:54,94,26,0,0,,hjalmni01
386,Dwight King,23,LAK,LW,47,4,6,10,-3,11,0.5,4,0,0,0,6,0,0,60,6.7,600,12:45,9,58,2,4,33.3,kingdw01
387,Filip Kuba,36,FLA,D,44,1,9,10,-18,24,1.0,1,0,0,0,5,4,0,50,2.0,934,21:13,69,37,0,0,,kubafi01
388,Dmitry Kulikov,22,FLA,D,34,3,7,10,-5,22,2.0,1,2,0,2,3,4,0,52,5.8,713,20:59,49,84,0,0,,kulikdm01
389,Maxim Lapierre,27,VAN,C,48,4,6,10,-6,45,0.3,4,0,0,1,6,0,0,54,7.4,605,12:36,18,116,274,268,50.6,lapiema01
390,Guillaume Latendresse,25,OTT,RW,27,6,4,10,-2,8,1.1,5,1,0,0,4,0,0,53,11.3,400,14:48,8,42,0,4,0.0,latengu01
391,Jordan Leopold,32,TOT,D,39,2,8,10,-8,14,1.4,2,0,0,0,4,4,0,60,3.3,783,20:04,57,39,0,0,,leopojo01
392,Ben Lovejoy,28,TOT,D,35,0,10,10,4,29,1.9,0,0,0,0,6,3,1,58,0.0,624,17:50,42,76,0,0,,lovejbe01
393,Clayton Stoner,27,MIN,D,48,0,10,10,0,42,2.3,0,0,0,0,9,0,1,40,0.0,874,18:13,57,87,0,0,,stonecl01
394,Maxime Talbot,28,PHI,C,35,5,5,10,2,23,0.9,4,0,1,0,5,0,0,41,12.2,540,15:26,27,57,92,100,47.9,talboma01
395,Craig Adams,35,PIT,RW,48,3,6,9,-1,28,0.2,2,0,1,0,6,0,0,46,6.5,536,11:10,37,107,51,47,52.0,adamscr01
396,Marc-André Bergeron,32,TOT,D,25,1,8,9,-4,9,0.9,1,0,0,0,3,5,0,43,2.3,344,13:46,19,16,0,0,,bergema02
397,Francis Bouillon,37,MTL,D,48,1,8,9,4,21,2.1,1,0,0,0,8,0,0,46,2.2,868,18:05,50,78,0,0,,bouilfr01
398,Rich Clune,25,NSH,LW,47,4,5,9,3,113,0.8,4,0,0,1,5,0,0,46,8.7,442,9:24,6,159,0,2,0.0,cluneri01
399,Derek Dorsett,26,CBJ,RW,24,3,6,9,-11,53,0.2,3,0,0,0,6,0,0,38,7.9,384,15:59,10,55,13,10,56.5,dorsede01
400,Tim Gleason,30,CAR,D,42,0,9,9,-3,40,1.2,0,0,0,0,8,1,0,36,0.0,822,19:34,64,90,0,0,,gleasti01
401,Josh Gorges,28,MTL,D,48,2,7,9,4,15,2.3,2,0,0,0,7,0,0,40,5.0,1027,21:23,116,68,0,0,,gorgejo01
402,Jack Hillen,27,WSH,D,23,3,6,9,9,14,2.3,3,0,0,1,6,0,0,28,10.7,405,17:37,35,10,0,0,,hilleja01
403,David Jones,28,COL,RW,33,3,6,9,-11,6,-0.1,2,1,0,2,6,0,0,62,4.8,555,16:49,20,45,6,15,28.6,jonesda01
404,Chris Kelly,32,BOS,C,34,3,6,9,-8,16,0.1,2,1,0,0,6,0,0,40,7.5,509,14:58,20,43,216,157,57.9,kellych01
405,Chuck Kobasew,30,COL,RW,37,5,4,9,6,21,1.1,5,0,0,1,4,0,0,43,11.6,417,11:16,17,34,18,31,36.7,kobasch01
406,Leo Komarov,26,TOR,C,42,4,5,9,-1,18,0.3,4,0,0,3,5,0,0,51,7.8,585,13:56,24,176,29,28,50.9,komarle01
407,Riley Nash,23,CAR,C,32,4,5,9,-4,8,0.5,4,0,0,0,5,0,0,36,11.1,410,12:48,10,36,128,161,44.3,nashri02
408,Nikita Nikitin,26,CBJ,D,38,3,6,9,2,17,2.4,2,1,0,0,5,1,0,60,5.0,806,21:12,56,31,0,0,,nikitni01
409,Steven Oleksy,26,WSH,D,28,1,8,9,9,33,2.1,1,0,0,0,8,0,0,25,4.0,484,17:16,52,58,0,0,,oleksst01
410,Aaron Palushaj,23,COL,RW,25,2,7,9,-2,8,0.7,2,0,0,0,7,0,0,29,6.9,283,11:19,13,32,2,6,25.0,palusaa01
411,Richard Pánik,21,TBL,RW,25,5,4,9,-2,4,0.9,4,1,0,1,3,1,0,34,14.7,283,11:20,13,38,1,2,33.3,panikri01
412,Lennart Petrell,28,EDM,C,35,3,6,9,-4,4,0.5,2,0,1,0,5,0,1,23,13.0,404,11:32,22,63,3,10,23.1,petrele01
413,Joni Pitkänen,29,CAR,D,22,1,8,9,2,12,1.6,1,0,0,0,6,2,0,34,2.9,502,22:49,34,16,0,0,,pitkajo01
414,Alexei Ponikarovsky,32,TOT,LW,42,4,5,9,-1,14,0.6,4,0,0,1,5,0,0,51,7.8,553,13:10,15,81,2,5,28.6,ponikal01
415,Kevin Porter,26,BUF,RW,31,4,5,9,-1,10,0.6,3,0,1,0,4,0,1,37,10.8,472,15:14,18,56,109,162,40.2,porteke01
416,Paul Postma,23,WPG,D,34,4,5,9,-5,6,1.4,2,2,0,0,3,2,0,32,12.5,511,15:02,27,17,0,0,,postmpa01
417,Tuomo Ruutu,29,CAR,C,17,4,5,9,-6,8,0.7,4,0,0,0,5,0,0,30,13.3,259,15:14,7,51,1,7,12.5,ruututu01
418,Jordan Schroeder,22,VAN,C,31,3,6,9,0,4,0.7,2,1,0,2,6,0,0,28,10.7,425,13:43,11,10,140,181,43.6,schrojo01
419,Nick Schultz,30,EDM,D,48,1,8,9,-13,24,1.0,1,0,0,0,8,0,0,33,3.0,894,18:38,107,52,0,2,0.0,schulni01
420,Reilly Smith,21,DAL,RW,37,3,6,9,0,8,0.6,3,0,0,0,6,0,0,34,8.8,404,10:55,6,18,3,1,75.0,smithre01
421,Michael Stone,22,PHX,D,40,5,4,9,2,16,2.2,4,1,0,0,3,1,0,50,10.0,667,16:41,64,89,0,0,,stonemi01
422,Mike Weaver,34,FLA,D,27,1,8,9,-3,8,1.6,1,0,0,0,8,0,0,21,4.8,544,20:08,51,49,0,0,,weavemi01
423,Wojtek Wolski,26,WSH,LW,27,4,5,9,1,6,0.8,4,0,0,2,4,1,0,49,8.2,360,13:21,9,5,1,4,20.0,wolskwo01
424,Dainius Zubrus,34,NJD,RW,22,2,7,9,-3,12,0.6,2,0,0,0,5,0,2,22,9.1,369,16:47,9,31,11,17,39.3,zubruda01
425,Joakim Andersson,23,DET,C,38,3,5,8,2,8,0.6,3,0,0,0,4,1,0,43,7.0,459,12:05,12,17,144,166,46.5,anderjo03
426,Jay Beagle,27,WSH,C,48,2,6,8,-1,14,0.0,2,0,0,1,6,0,0,56,3.6,581,12:06,23,55,249,195,56.1,beaglja01
427,Steve Bégin,34,CGY,C,36,4,4,8,-2,22,0.8,3,0,1,2,4,0,0,31,12.9,288,8:00,21,62,57,60,48.7,beginst01
428,Chris Butler,26,CGY,D,44,1,7,8,-10,19,0.9,0,0,1,0,7,0,0,40,2.5,750,17:02,74,53,0,0,,butlech01
429,B.J. Crombeen,27,TBL,RW,44,1,7,8,4,112,0.2,1,0,0,0,7,0,0,50,2.0,488,11:05,15,44,4,16,20.0,crombbj01
430,Brenden Dillon,22,DAL,D,48,3,5,8,1,65,2.1,3,0,0,1,5,0,0,75,4.0,1026,21:23,74,133,0,0,,dillobr01
431,Patrick Eaves,28,DET,RW,34,2,6,8,-1,4,0.5,2,0,0,1,5,1,0,42,4.8,360,10:35,11,40,7,4,63.6,eavespa01
432,Cory Emmerton,24,DET,C,48,5,3,8,-1,4,0.6,5,0,0,0,2,1,0,55,9.1,519,10:49,26,28,187,226,45.3,emmerco01
433,Mark Fraser,26,TOR,D,45,0,8,8,18,85,2.9,0,0,0,0,8,0,0,33,0.0,763,16:57,102,153,0,0,,frasema01
434,Mikael Granlund,20,MIN,C,27,2,6,8,-4,6,0.4,2,0,0,0,4,2,0,36,5.6,356,13:11,8,15,97,109,47.1,granlmi01
435,Erik Gustafsson,24,PHI,D,27,3,5,8,-1,2,1.8,3,0,0,1,4,1,0,36,8.3,544,20:09,39,15,0,1,0.0,gustaer01
436,Michal Handzuš,35,TOT,C,39,2,6,8,-2,16,0.3,2,0,0,0,6,0,0,41,4.9,512,13:08,30,31,236,190,55.4,handzmi01
437,Matt Hendricks,31,WSH,C,48,5,3,8,-6,73,0.1,5,0,0,1,3,0,0,54,9.3,563,11:43,31,93,147,112,56.8,hendrma01
438,Rostislav Klesla,30,PHX,D,38,2,6,8,0,22,1.6,2,0,0,0,6,0,0,44,4.5,670,17:38,60,40,0,0,,kleslro01
439,Mike Knuble,40,PHI,RW,28,4,4,8,-4,20,0.6,3,1,0,1,3,1,0,31,12.9,362,12:55,11,25,4,3,57.1,knublmi01
440,Mike Kostka,27,TOR,D,35,0,8,8,-7,27,0.8,0,0,0,0,3,5,0,49,0.0,773,22:05,66,49,0,0,,kostkmi01
441,Matthew Lombardi,30,TOT,C,28,4,4,8,-2,8,0.5,3,1,0,1,3,1,0,44,9.1,391,13:58,14,24,105,131,44.5,lombama01
442,Derek MacKenzie,31,CBJ,C,43,3,5,8,1,36,0.6,3,0,0,0,5,0,0,33,9.1,445,10:20,19,122,192,131,59.4,mackede01
443,Ryan Malone,33,TBL,LW,24,6,2,8,-3,22,0.6,4,2,0,1,2,0,0,37,16.2,378,15:44,9,49,9,14,39.1,malonry01
444,Jamie McBain,24,CAR,D,40,1,7,8,0,12,1.4,1,0,0,0,7,0,0,46,2.2,737,18:25,63,22,0,0,,mcbaija02
445,Drew Miller,28,DET,LW,44,4,4,8,-8,2,0.0,3,1,0,2,4,0,0,54,7.4,608,13:49,41,81,1,3,25.0,milledr01
446,Torrey Mitchell,28,MIN,C,45,4,4,8,-8,21,0.2,4,0,0,1,4,0,0,39,10.3,472,10:30,22,47,21,21,50.0,mitchto01
447,Tyler Myers,22,BUF,D,39,3,5,8,-8,32,1.1,2,1,0,2,3,2,0,48,6.3,831,21:19,56,58,0,0,,myersty01
448,Brooks Orpik,32,PIT,D,46,0,8,8,17,32,2.5,0,0,0,0,8,0,0,32,0.0,1025,22:17,114,119,0,0,,orpikbr01
449,Chris Porter,28,STL,C,29,2,6,8,5,0,0.8,2,0,0,2,6,0,0,46,4.3,337,11:38,5,65,25,33,43.1,portech01
450,Luca Sbisa,23,ANA,D,41,1,7,8,0,23,1.6,1,0,0,1,4,3,0,39,2.6,813,19:50,57,99,0,0,,sbisalu01
451,Brendan Smith,23,DET,D,34,0,8,8,1,36,1.7,0,0,0,0,6,2,0,33,0.0,626,18:24,35,20,0,0,,smithbr05
452,Jordin Tootoo,29,DET,RW,42,3,5,8,0,78,0.6,3,0,0,1,4,1,0,45,6.7,381,9:05,7,68,0,0,,tootojo01
453,Brandon Yip,27,NSH,RW,34,3,5,8,-3,26,0.4,3,0,0,0,5,0,0,35,8.6,409,12:02,7,46,8,13,38.1,yipbr01
454,Mats Zuccarello,25,NYR,LW,15,3,5,8,10,8,1.3,3,0,0,0,3,1,1,27,11.1,246,16:25,15,27,0,4,0.0,zuccama01
455,Keith Aulie,23,TBL,D,45,2,5,7,1,60,1.2,2,0,0,0,5,0,0,37,5.4,577,12:49,42,91,0,0,,aulieke01
456,Victor Bartley,24,NSH,D,24,0,7,7,2,6,1.5,0,0,0,0,7,0,0,19,0.0,469,19:33,28,35,0,0,,bartlvi01
457,Taylor Beck,21,NSH,LW,16,3,4,7,0,2,0.7,2,1,0,0,3,1,0,39,7.7,258,16:06,11,13,6,3,66.7,beckta01
458,Jonathon Blum,24,NSH,D,35,1,6,7,-1,6,1.4,1,0,0,0,6,0,0,26,3.8,500,14:18,44,32,0,0,,blumjo02
459,Justin Braun,25,SJS,D,41,0,7,7,-5,6,1.5,0,0,0,0,6,1,0,48,0.0,771,18:48,51,53,0,0,,braunju01
460,Alex Chiasson,22,DAL,RW,7,6,1,7,3,0,1.4,5,1,0,1,1,0,0,13,46.2,99,14:05,2,10,5,13,27.8,chiasal01
461,Simon Despres,21,PIT,D,33,2,5,7,9,20,1.9,2,0,0,0,4,1,0,33,6.1,499,15:07,31,48,0,0,,desprsi01
462,Davis Drewiske,28,TOT,D,29,2,5,7,3,14,1.7,1,1,0,0,5,0,0,28,7.1,441,15:12,35,21,1,0,100.0,drewida01
463,Colin Fraser,28,LAK,C,34,2,5,7,-4,25,0.3,2,0,0,0,5,0,0,19,10.5,319,9:22,11,71,78,90,46.4,fraseco01
464,Roman Horák,21,CGY,C,20,2,5,7,-5,2,0.3,2,0,0,0,4,0,1,28,7.1,291,14:32,13,18,93,112,45.4,horakro01
465,Ryan Jones,28,EDM,LW,27,2,5,7,0,17,0.4,2,0,0,0,5,0,0,38,5.3,350,12:59,13,55,2,7,22.2,jonesry01
466,Tomáš Kundrátek,23,WSH,D,25,1,6,7,-5,8,0.7,1,0,0,0,3,3,0,23,4.3,404,16:09,23,21,0,0,,kundrto01
467,John Moore,22,TOT,D,30,1,6,7,4,7,1.7,1,0,0,0,6,0,0,29,3.4,400,13:20,32,38,0,0,,moorejo01
468,Dalton Prout,22,CBJ,D,28,1,6,7,15,25,2.8,1,0,0,0,5,1,0,16,6.3,519,18:32,40,51,0,0,,proutda01
469,Wade Redden,35,TOT,D,29,3,4,7,-2,11,1.5,3,0,0,0,3,1,0,28,10.7,437,15:04,30,16,0,0,,reddewa01
470,Kris Russell,25,STL,D,33,1,6,7,6,9,2.2,0,1,0,0,5,1,0,41,2.4,530,16:03,57,26,0,0,,russekr01
471,David Steckel,30,TOT,C,34,1,6,7,0,4,0.3,1,0,0,0,6,0,0,23,4.3,315,9:16,21,41,175,146,54.5,steckda01
472,Anton Strålman,26,NYR,D,48,4,3,7,14,16,3.2,4,0,0,0,3,0,0,66,6.1,866,18:03,42,75,0,1,0.0,stralan01
473,Chris Tanev,23,VAN,D,38,2,5,7,4,10,2.0,2,0,0,1,5,0,0,20,10.0,657,17:17,61,14,0,0,,tanevch01
474,Tomáš Tatar,22,DET,C,18,4,3,7,2,4,1.0,3,1,0,0,3,0,0,32,12.5,205,11:22,5,9,1,0,100.0,tatarto01
475,Shawn Thornton,35,BOS,RW,45,3,4,7,1,60,0.5,3,0,0,0,4,0,0,55,5.5,365,8:06,13,77,7,10,41.2,thornsh01
476,Marc-Édouard Vlasic,25,SJS,D,48,3,4,7,5,29,3.0,3,0,0,0,4,0,0,59,5.1,1000,20:49,81,27,0,0,,vlasima01
477,Mike Weber,25,BUF,D,42,1,6,7,3,70,1.6,1,0,0,0,5,0,1,25,4.0,771,18:22,92,122,0,0,,webermi01
478,Bryan Allen,32,ANA,D,41,0,6,6,1,34,1.3,0,0,0,0,6,0,0,25,0.0,768,18:44,66,63,0,0,,allenbr01
479,Jordie Benn,25,DAL,D,26,1,5,6,-4,10,0.8,0,1,0,0,5,0,0,31,3.2,450,17:19,31,25,0,0,,bennjo01
480,Paul Bissonnette,27,PHX,LW,28,0,6,6,2,36,0.5,0,0,0,0,6,0,0,13,0.0,152,5:25,8,36,0,0,,bissopa01
481,Jared Boll,26,CBJ,RW,43,2,4,6,1,100,0.4,2,0,0,0,4,0,0,19,10.5,348,8:05,7,80,4,5,44.4,bollja01
482,Johnny Boychuk,29,BOS,D,44,1,5,6,5,12,2.0,1,0,0,0,5,0,0,75,1.3,898,20:24,87,79,0,0,,boychjo01
483,Adam Cracknell,27,STL,RW,20,2,4,6,3,4,0.8,2,0,0,0,4,0,0,21,9.5,172,8:37,7,22,6,19,24.0,crackad01
484,Matt D'Agostini,26,TOT,RW,29,3,3,6,-5,8,0.3,3,0,0,0,2,1,0,33,9.1,357,12:19,12,21,5,13,27.8,dagosma01
485,Andrew Ebbett,30,VAN,C,28,1,5,6,-1,4,0.2,1,0,0,0,5,0,0,23,4.3,345,12:19,15,17,106,161,39.7,ebbetan01
486,Ryan Ellis,22,NSH,D,32,2,4,6,-2,15,1.3,0,2,0,0,4,0,0,48,4.2,524,16:23,29,22,0,0,,ellisry01
